code	name	sw_l1_name	行业股票数	市值	流通市值	pe	pe行业排名	pb	pb行业排名	ps	ps行业排名	营收同比	营收同比行业排名	现金转化率	现金转化率行业排名	杠杆率	杠杆率行业排名	扣非净/营收
603199	九华旅游	休闲服务I	32	21.3502	21.3502	21.526999999999997	1	1.7119	5	5.0804	8	369.24	2	-10.86	10	1.1372	2	0.124
603200	上海洗霸	公用事业I	180	22.2193	22.1023	89.9749	151	2.7072	130	4.0853	121	10.72	144	13.96	66	1.4056	22	0.0773
603203	快克股份	机械设备I	415	55.2564	55.2564	26.8643	130	4.6105	304	9.2632	317	74.46	141	27.6	31	1.2342	84	0.3248
603208	江山欧派	轻工制造I	137	108.1917	108.1917	25.6726	64	6.4342	114	3.3968	94	57.71	70	-76.9	134	2.0113	109	0.0607
603212	赛伍技术	电气设备I	221	92.0423	58.7312	45.6702	139	4.8203	167	3.9796	133	27.55	164	-40.5	190	1.9136	129	0.0781
603214	爱婴室	商业贸易I	83	34.1619	33.6538	28.7417	41	3.5511	64	1.4980000000000002	37	4.64	59	3.63	44	2.1623	38	0.0046
603217	元利科技	化工I	372	35.42	12.6999	16.7251	74	1.5132	60	2.4729	166	84.57	85	10.96	81	1.2088	68	0.1668
603218	日月股份	电气设备I	221	243.933	208.3777	21.7527	59	2.8456	112	4.4088	143	50.71	119	-10.34	105	1.2294	22	0.2021
603220	中贝通信	通信I	105	39.5855	21.7576	41.0253	37	2.4381	34	1.6311	23	287.97	2	-64.68	93	1.9964	77	0.0257
603221	爱丽家居	轻工制造I	137	25.008000000000003	6.327000000000001	36.4173	79	1.7111	26	2.2428	61	16	121	30.95	5	1.1633	5	0.0273
603222	济民制药	医药生物I	361	54.8256	51.488	102.1954	263	4.827	200	5.4847	167	92.53	75	9.55	159	1.91	300	0.1564
603223	恒通股份	交通运输I	116	66.3828	66.3828	34.7725	84	5.4531	97	1.0691	23	67.83	35	8.99	59	1.3756	18	0.032
603225	新凤鸣	化工I	372	249.4177	244.3662	23.939	144	2.0402	124	0.5836	20	113.57	49	-5.41	240	2.4197	324	0.0458
603226	菲林格尔	轻工制造I	137	18.0691	18.0691	21.9206	50	1.7957	32	2.6363	73	209.62	2	-44.76	129	1.1703	9	0.0424
603227	雪峰科技	化工I	372	35.359	32.1446	22.289	131	2.3423	157	1.4715	88	234.42	5	-7.8	264	2.0966	302	0.0277
603228	景旺电子	电子I	309	206.82299999999998	203.7691	21.6842	35	3.3081	116	2.6873	98	43.99	193	23.4	41	1.8467	194	0.1106
603229	奥翔药业	医药生物I	361	84.4398	79.072	76.949	239	7.2119	243	17.8229	263	81.19	84	-1.32	256	1.1806	80	0.3007
603232	格尔软件	计算机I	257	33.7156	33.7156	55.9027	141	2.5829	61	7.2077	147	45.77	110	-117.54	222	1.2505	79	-0.3928
603233	大参林	医药生物I	361	467.6869	466.0675	41.666000000000004	172	8.7371	260	3.0608	102	20.73	226	12.62	135	2.6841	338	0.0835
603236	移远通信	通信I	105	176.2342	111.9212	81.7344	65	5.8868	79	2.5422	32	80.28	20	-14.05	62	2.0803	81	0.027
603238	诺邦股份	纺织服装I	85	28.5439	27.708000000000002	10.6329	6	2.3707	37	1.3375	16	36.67	34	16.24	20	1.6411	52	0.1054
603239	浙江仙通	汽车I	192	42.9633	42.9633	34.7253	108	4.2249	143	6.3589	149	41.21	135	-5.65	136	1.1857	18	0.246
603256	宏和科技	化工I	372	75.5786	11.7073	63.6273	288	5.0076	293	11.4005	325	28.61	262	-6.66	254	1.4637	159	0.1487
603258	电魂网络	传媒I	148	62.023	60.3261	15.6905	18	2.6638	51	5.9379	67	8.48	101	25.07	25	1.3025	37	0.3521
603259	药明康德	医药生物I	361	4004.5803	3453.4341	96.3334	257	11.3463	277	21.8849	278	55.31	116	13.51	124	1.3683	175	0.1677
603260	合盛硅业	有色金属I	124	563.738	563.738	27.4216	34	5.4643	94	5.4284	85	76.21	38	9.21	29	2.0122	88	0.2739
603266	天龙股份	化工I	372	22.3774	22.2428	20.9834	119	2.1191	135	2.0469	134	76.86	104	20.44	41	1.3701	129	0.0943
603267	鸿远电子	国防军工I	85	271.6834	184.8723	43.0454	23	9.9876	76	13.4629	61	115.81	18	-28.87	51	1.1929	16	0.3587
603269	海鸥股份	机械设备I	415	11.8145	11.8145	18.6561	57	1.3765	26	1.2642	45	284.24	17	-40.6	346	2.5432	361	0.0093
603277	银都股份	机械设备I	415	92.1804	91.7572	26.4596	126	3.9261	274	5.2227	245	47.33	222	-4.9	186	1.2759	108	0.1408
603278	大业股份	机械设备I	415	24.6445	24.6445	15.1795	33	1.4363	32	0.6659999999999999	9	120.01	62	-8.85	211	3.1111	394	0.0444
603279	景津环保	机械设备I	415	101.1336	46.7213	18.3759	54	3.2598	230	2.7318	137	73.91	142	4.75	130	1.7986	263	0.1127
603283	赛腾股份	机械设备I	415	36.3508	35.4798	21.1974	77	2.9411	205	1.7428	72	22.38	320	116.82	2	2.5382	360	0.0485
603286	日盈电子	汽车I	192	12.0488	12.0488	61.2877	145	2.5414	99	2.1919999999999997	89	81.16	49	7.61	72	1.6129	87	0.0443
603288	海天味业	食品饮料I	105	5543.3291	5543.3291	82.2017	82	29.6687	97	23.0339	95	21.65	76	-1.72	74	1.3178	50	0.2648
603289	泰瑞机器	机械设备I	415	25.4654	22.7989	22.7384	94	1.9741	95	2.5792	130	90.51	106	17.84	52	1.3535	131	0.1392
603290	斯达半导	电子I	309	339.80800000000005	167.6894	148.6088	263	28.7902	283	29.5466	280	135.7	23	23.97	37	1.2268	67	0.1994
603297	永新光学	电子I	309	67.5338	31.2106	26.9194	67	5.1052	208	10.8087	232	39.04	207	13.8	82	1.1671	44	0.2127
603298	杭叉集团	机械设备I	415	167.2144	167.2144	18.4494	55	3.4922	244	1.3106	50	63.92	173	12.71	86	1.7736	255	0.0652
603299	苏盐井神	化工I	372	57.9236	41.8461	45.6484	259	1.4142	46	1.4107	82	18.8	312	-3.45	228	1.737	233	0.0226
603300	华铁应急	非银金融I	81	79.0771	76.0567	21.6791	39	2.316	56	4.5649	34	100.93	11	80.3	26	1.9442	9	0.165
603301	振德医疗	医药生物I	361	108.1949	108.1949	3.9811	1	2.5154	97	0.9259999999999999	24	181.26	31	11.51	144	1.4173	199	0.1188
603303	得邦照明	电子I	309	63.403	63.403	17.3244	15	2.2134	43	1.3011	33	43.77	195	-21.55	272	1.4714	131	0.0532
603305	旭升股份	汽车I	192	129.6412	129.6412	34.8746	109	3.9713	140	7.0286	159	75.3	65	-3.88	128	1.3837	49	0.1603
603306	华懋科技	汽车I	192	77.8952	77.4611	34.5065	107	3.0926	118	7.1744	162	105.34	26	9.39	54	1.1125	7	0.2057
603308	应流股份	机械设备I	415	130.2859	130.2859	58.2468	291	3.3968	238	6.9807	285	7.84	360	13.94	81	2.0139	299	0.0914
603309	维力医疗	医药生物I	361	33.176	33.176	19.7573	59	3.0027	121	2.7775	95	40.87	152	1.09	239	1.2939	138	0.0901
603311	金海高科	家用电器I	66	23.037	23.037	23.6164	27	2.5992	26	3.1786	42	19.22	65	1.38	28	1.3731	11	0.1532
603313	梦百合	轻工制造I	137	103.1568	95.6194	29.1755	68	2.8641	76	1.4014	30	78.52	47	-6.12	86	2.2417	121	0.0099
603315	福鞍股份	机械设备I	415	36.966	26.4821	39.4363	214	2.6736	176	4.0013	201	29.38	290	-56.56	378	1.5206	183	0.0791
603316	诚邦股份	建筑装饰I	133	14.4939	14.4939	30.1329	84	1.5957	63	1.1723	65	74.52	41	-56.75	105	2.7751	79	0.0093
603317	天味食品	食品饮料I	105	282.9435	56.1964	77.0017	81	7.7354	73	11.0854	78	56.21	27	4.59	53	1.1432	18	0.1473
603318	派思股份	机械设备I	415	24.1549	24.1549	55.4482	280	2.3966	141	1.7525	74	177.6	30	20.9	40	1.9606	291	0.0241
603319	湘油泵	汽车I	192	40.5224	36.9253	22.8712	58	3.0071	113	2.5312	95	80.96	50	0.62	111	1.8515	117	0.1011
603320	迪贝电气	电气设备I	221	14.5218	14.5218	31.9438	98	2.1319999999999997	70	1.7234	62	87.8	60	8.28	44	1.6835	88	0.0719
603321	梅轮电梯	机械设备I	415	21.5821	21.5821	38.2683	201	1.9587	91	2.7154	134	112.5	69	-23	288	1.6701	226	0.0088
603322	超讯通信	通信I	105	21.0437	20.5667	53.7289	51	4.7549	72	1.4025	17	8.88	87	3.98	34	3.4619	104	-0.0329
603323	苏农银行	银行I	38	81.1381	64.7996	8.4252	26	0.6645	12	2.1664	19	-0.82	27	60.19	16	11.4397	2	0.2765
603324	盛剑环境	机械设备I	415	39.1463	9.7888	30.8465	162	3.0714	215	4.0481	203	19.94	325	-66.64	393	1.443	167	0.0666
603326	我乐家居	轻工制造I	137	34.7337	33.9117	15.16	25	3.3421	90	2.0791	57	44.34	87	-95.89	135	1.7633	92	-0.0083
603327	福蓉科技	电子I	309	57.9846	14.8173	19.1193	24	4.0723	172	3.3126	127	29.53	232	44.8	16	1.1325	30	0.1666
603328	依顿电子	电子I	309	67.295	67.295	39.9586	136	2.0083	30	2.6737	97	12.34	269	18.68	52	1.2751	89	0.0514
603329	上海雅仕	交通运输I	116	20.3684	16.9356	25.7328	71	2.1617	79	1.1403	25	15.91	84	-11.1	97	1.5816	42	0.0622
603330	上海天洋	化工I	372	46.5277	41.3467	72.8626	298	4.6572	284	5.8074	287	83.14	92	-19.07	327	1.6645	216	0.0747
603331	百达精工	机械设备I	415	17.4658	17.3882	17.5079	50	2.0724	109	1.5978	61	72.6	148	-2.01	169	1.9594	290	0.0839
603332	苏州龙杰	化工I	372	19.0539	4.7635	39.9289	234	1.4129	45	2.0452	133	43.28	210	-37.41	361	1.0971	24	0.0172
603333	尚纬股份	电气设备I	221	29.9465	29.7657	88.9536	179	2.0140000000000002	62	1.3709	44	75.2	82	-46.33	195	1.9899	139	-0.0058
603335	迪生力	汽车I	192	18.5387	18.5387	38.1773	116	3.1064	120	1.7441	73	45.74	126	8.7	61	1.3489	44	0.0543
603336	宏辉果蔬	农林牧渔I	83	34.3482	34.3482	46.6839	42	3.3556	43	3.4912	46	11.04	60	3.37	37	1.4165	19	0.0852
603337	杰克股份	机械设备I	415	135.8561	135.4356	33.5907	177	4.4336	296	3.1638	159	78.88	131	10.68	99	1.8214	266	0.0771
603338	浙江鼎力	机械设备I	415	313.2353	313.2353	43.972	234	8.0014	342	9.2481	316	104.7	82	-41.72	350	1.5812	200	0.1944
603339	四方科技	机械设备I	415	28.0973	28.0973	23.5306	102	1.5507	46	2.3206	113	51.76	202	-36.86	339	1.3574	132	0.1007
603345	安井食品	食品饮料I	105	615.6561	605.3693	89.265	85	13.1333	87	8.1324	66	47.35	37	4.62	52	1.553	70	0.0828
603348	文灿股份	汽车I	192	60.4883	58.6476	48.8969	138	2.3461	88	1.7815	74	307.41	2	16.06	34	2.143	136	0.0465
603351	威尔药业	医药生物I	361	26.068	11.9033	27.5941	110	2.0253	64	3.2259	110	46.35	138	-11.53	305	1.2763	129	0.1147
603353	和顺石油	化工I	372	59.7542	21.2979	32.3408	200	3.5712	245	2.805	180	97.58	62	-23.08	333	1.1745	55	0.0523
603355	莱克电气	家用电器I	66	217.0587	211.8483	50.5052	53	5.9351	52	3.0303	39	78.03	18	-14.95	57	1.9568	42	0.0904
603356	华菱精工	机械设备I	415	12.974	12.974	21.8096	86	1.6843	63	0.6303	7	71.69	152	-0.57	159	2.0636	317	-0.044
603357	设计总院	建筑装饰I	133	39.9998	39.9998	10.9273	29	1.5412	58	1.9869	82	29.57	95	-33.72	82	1.4577	15	0.2153
603358	华达科技	汽车I	192	71.6576	71.6576	24.555999999999997	65	2.4874	94	1.5835	64	77.98	55	16.06	34	1.6466	92	0.0967
603359	东珠生态	建筑装饰I	133	53.2447	53.2447	13.2778	45	1.6238	65	2.1746	88	26.76	98	-26.08	70	2.2087	56	0.1902
603360	百傲化学	化工I	372	36.9282	36.9282	20.1106	113	3.7114	256	4.8068	267	9.37	335	21.46	35	1.5277	181	0.2323
603363	傲农生物	农林牧渔I	83	73.333	68.658	12.558	8	2.5267	29	0.5367	3	122.74	10	1.26	43	3.566	80	0.0397
603365	水星家纺	纺织服装I	85	40.0005	40.0005	12.8144	8	1.642	19	1.2228	13	49.14	20	-13.22	63	1.2579	18	0.0988
603366	日出东方	家用电器I	66	35.68	35.68	19.7531	16	1.0737	6	0.9369	14	59.76	34	-27.53	63	1.7814	31	-0.0533
603367	辰欣药业	医药生物I	361	60.2506	59.5761	13.6474	34	1.2272	10	1.6174	39	6.21	295	-3.13	275	1.2361	109	0.1184
603368	柳药股份	医药生物I	361	73.2132	72.7066	9.9684	13	1.4206	22	0.4515	13	15.1	260	-20.92	327	2.675	337	0.0472
603369	今世缘	食品饮料I	105	705.029	705.029	39.3439	38	7.7708	75	12.2668	81	35.35	56	22.24	23	1.3072	48	0.3353
603377	东方时尚	汽车I	192	64.1768	64.1768	26.1466	73	3.0633	116	6.3656	150	249.61	4	35.04	8	1.8674	119	0.0502
603378	亚士创能	化工I	372	130.8788	122.4195	36.0061	220	6.4688	315	3.3735	215	163.65	15	-168.47	372	2.6556	338	-0.0518
603379	三美股份	化工I	372	98.3482	31.1021	53.0269	273	1.9744	111	3.4413	219	19.49	307	0.97	181	1.0851	15	0.0943
603380	易德龙	电子I	309	35.7416	35.455999999999996	18.5716	19	3.4425	128	2.5182	92	55.47	156	8.82	113	1.4312	120	0.1139
603383	顶点软件	计算机I	257	44.4013	44.4013	40.7491	98	3.765	134	11.8002	187	57.97	87	-110.18	215	1.2104	71	-0.03
603385	惠达卫浴	轻工制造I	137	40.0246	38.4542	12.552999999999999	9	1.0921	6	1.1664	22	43.14	89	-15.19	102	1.5843	73	0.0384
603386	广东骏亚	电子I	309	38.0934	37.6884	20.1601	31	3.3749	120	1.6782	43	54.47	159	-5.38	210	2.6047	280	0.0825
603387	基蛋生物	医药生物I	361	81.0701	81.0613	25.0103	90	4.3293	185	6.4796	191	86.27	81	4.28	203	1.3349	157	0.2305
603388	元成股份	建筑装饰I	133	17.2226	17.2226	18.7148	59	1.5851	61	2.4138	89	-1.39	126	-127.65	129	2.6009	74	-0.0659
603390	通达电气	汽车I	192	32.7069	11.953	59.2736	144	1.9049	67	4.8664	138	24.21	163	-15.56	166	1.186	19	-0.0074
603392	万泰生物	医药生物I	361	1390.7893	345.5306	155.2606	290	50.8612	314	48.5038	307	165.05	38	9.32	162	1.3602	169	0.3412
603393	新天然气	公用事业I	180	75.3267	75.3267	8.1393	3	2.3434	114	3.363	108	24.06	94	-35.89	161	1.4121	24	0.1457
603396	金辰股份	电气设备I	221	35.5313	35.5313	37.8883	121	3.572	139	2.9814	112	82.15	66	-1.34	74	2.1922	160	0.0803
603398	邦宝益智	轻工制造I	137	30.563000000000002	26.4373	93.8909	113	2.77	73	6.2204	113	-11.67	134	16.78	20	1.3199	31	-0.0052
603408	建霖家居	轻工制造I	137	68.2974	6.8805	17.3561	30	2.7436	72	1.6346	42	47.42	83	-1.72	73	1.5389	66	0.0895
603416	信捷电气	电气设备I	221	82.0589	53.2571	21.9896	60	5.1272	169	6.4222	165	86.93	63	-10.21	104	1.3693	45	0.2472
603421	鼎信通讯	通信I	105	47.683	47.6099	29.1522	23	1.5452	11	2.2045	28	34.44	60	13.84	20	1.2931	39	-0.2981
603429	集友股份	轻工制造I	137	131.5627	128.9082	132.8295	118	10.9503	121	25.1508	123	70.22	57	47.15	2	1.3173	28	0.2037
603439	贵州三力	医药生物I	361	64.4791	25.6895	70.4542	230	6.4137	230	10.5355	233	-12.36	344	22.33	78	1.2988	141	0.1715
603444	吉比特	传媒I	148	323.3977	323.3977	29.6845	45	7.7375	93	10.3646	85	51.09	41	29.31	22	1.3027	38	0.3175
603456	九洲药业	医药生物I	361	378.2898	365.5051	85.4817	248	9.0703	262	12.1564	241	118.66	58	1.17	237	1.3632	171	0.1129
603458	勘设股份	建筑装饰I	133	38.4852	37.7134	7.3111	15	1.2346	41	1.2472	67	68.33	49	-36.27	88	2.2454	59	0.0962
603466	风语筑	建筑装饰I	133	75.8323	75.0792	16.6901	53	3.5564	101	2.9836	94	89.95	26	-34.73	84	1.9236	39	0.2595
603477	巨星农牧	纺织服装I	85	67.0517	34.391999999999996	18.5152	27	2.3508	36	3.2213	46	824.33	1	10.16	27	1.6638	54	0.3139
603486	科沃斯	机械设备I	415	916.0704	287.438	98.0839	336	26.7231	365	10.783	333	131.04	54	6.6	118	1.9612	292	0.1425
603488	展鹏科技	机械设备I	415	23.4306	23.3884	21.5735	82	2.4821	153	5.3494	246	73.23	143	-41.57	349	1.1488	45	0.1328
603489	八方股份	电气设备I	221	281.5129	167.0617	58.4903	153	11.4919	188	16.8077	195	111.41	45	10.15	37	1.2652	29	0.2824
603496	恒为科技	计算机I	257	27.2368	26.9664	66.2369	159	3.4124	115	4.5601	99	117.89	30	-70.19	173	1.4634	147	-0.1669
603499	翔港科技	轻工制造I	137	15.8375	15.7652	247.3893	121	2.7945	74	2.927	82	90.02	37	28.27	7	1.6372	75	-0.0458
603500	祥和实业	机械设备I	415	21.3627	21.3627	29.7135	151	2.5678	163	6.0934	269	322.26	12	-4.55	184	1.1803	56	0.1729
603501	韦尔股份	电子I	309	2466.1035	2229.9539	74.6889	224	19.7419	280	11.099	234	62.76	137	7.77	120	2.0842	233	0.152
603505	金石资源	采掘I	60	60.096000000000004	59.6742	24.4132	35	5.3304	49	6.4824	47	39.47	18	48.69	7	1.7151	25	0.2535
603506	南都物业	房地产I	117	27.0937	27.0937	19.2854	63	3.1554	92	1.8619	63	12.53	78	-10.34	68	2.2514	34	0.073
603507	振江股份	电气设备I	221	27.6503	27.3876	30.5883	96	1.8961	53	1.3063	41	50.86	118	5.31	52	2.5278	184	0.0378
603515	欧普照明	电子I	309	212.6733	212.4092	22.578000000000003	42	3.9464	165	2.4458	86	70.44	118	-48.14	298	1.4531	125	0.0484
603516	淳中科技	计算机I	257	41.1911	40.6967	29.8838	52	4.4537	160	7.95	168	70.51	68	-7.97	56	1.3207	102	0.1097
603517	绝味食品	食品饮料I	105	530.726	530.726	60.7029	70	10.8212	83	9.2855	74	41.22	45	23.3	21	1.1902	31	0.1551
603519	立霸股份	家用电器I	66	32.8471	32.8471	31.7971	42	4.1313	42	2.2805	33	57.36	37	-14.34	55	1.7814	32	0.0881
603520	司太立	医药生物I	361	172.315	171.8507	66.8806	224	9.0878	263	11.969000000000001	240	24.9	210	-3.12	273	2.217	318	0.1635
603527	众源新材	有色金属I	124	20.1155	20.1155	30.9213	44	2.0745	37	0.447	12	101.63	19	-5.49	77	1.6252	55	0.0155
603528	多伦科技	计算机I	257	56.4496	56.2317	43.3358	110	3.3948	114	6.7722	137	572.76	3	1.41	44	1.5893	174	0.0524
603530	神马电力	电气设备I	221	71.4479	7.1519	58.8221	154	6.6516	175	10.5263	186	15.29	189	-5.76	89	1.1775	16	0.0574
603533	掌阅科技	传媒I	148	124.2078	113.48299999999999	45.6185	61	4.8888	78	5.8494	66	12.77	92	-5.17	76	1.3273	43	0.1128
603535	嘉诚国际	交通运输I	116	48.6995	48.6995	29.3863	77	2.7606	83	3.9104	81	60.12	41	-17.98	104	1.2891	10	0.1495
603536	惠发食品	食品饮料I	105	23.1359	22.6128	370.5458	97	3.6599	36	1.4954	10	85.56	12	-12.09	93	2.2087	92	-0.1099
603538	美诺华	医药生物I	361	56.0137	55.3417	32.1737	136	3.5322	153	4.4932	146	18.55	241	-5.54	283	1.8757	297	0.1326
603551	奥普家居	家用电器I	66	51.2558	16.9043	20.3941	19	2.7815	29	2.8166	37	182.29	4	-44.78	65	1.3752	12	0.0848
603556	海兴电力	机械设备I	415	59.6683	59.6683	12.8124	20	1.0996	9	2.1217	96	1.41	378	0.99	145	1.3033	121	-0.0023
603565	中谷物流	交通运输I	116	247.9533	24.7953	21.1037	59	5.1635	96	2.2605	56	26.36	73	7.72	60	2.1391	75	0.0775
603566	普莱柯	农林牧渔I	83	75.3587	75.3587	29.5301	28	4.1948	51	7.218	63	59.81	25	-4.72	51	1.1787	6	0.2767
603567	珍宝岛	医药生物I	361	145.2064	145.2064	31.2269	130	2.57	99	4.13	134	16.89	251	-48.31	349	1.8002	288	0.1578
603568	伟明环保	公用事业I	180	299.5635	299.5597	20.9687	88	5.3609	159	8.7132	153	72.16	29	22.98	35	1.9122	63	0.4535
603569	长久物流	交通运输I	116	43.8697	43.8697	22.6212	63	2.0009	76	0.9852	22	53.69	48	4.27	66	2.0492	72	0.0329
603577	汇金通	电气设备I	221	25.8	21.93	23.5211	66	1.8751	50	1.3094	42	7.12	199	-2.33	84	2.1587	154	0.0513
603578	三星新材	家用电器I	66	19.892	19.8309	21.5583	23	2.7638	28	3.9739	45	86.88	14	22.02	6	1.4948	18	0.1276
603579	荣泰健康	家用电器I	66	49.28	49.28	21.2389	21	2.9415	31	2.2252	31	59.49	35	11.32	10	1.7639	29	0.1181
603580	艾艾精工	化工I	372	13.6946	13.6946	43.8056	247	3.0918	220	6.7574	298	23.64	291	21.2	37	1.1328	42	0.0804
603583	捷昌驱动	电气设备I	221	179.4459	113.458	43.2156	133	4.9324	168	9.0674	184	32.46	157	0.97	64	1.1474	11	0.1316
603585	苏利股份	化工I	372	26.73	26.73	15.3966	59	1.328	38	1.6189	104	28.61	262	-20.39	329	1.2081	67	0.0907
603586	金麒麟	汽车I	192	26.0834	25.910999999999998	22.8027	57	1.2972	19	2.0868	86	-10.77	187	11.79	48	1.2204	21	0.0491
603587	地素时尚	纺织服装I	85	101.5813	24.0654	14.4442	15	2.7982	47	3.611	49	61.08	13	27.53	5	1.2551	17	0.247
603588	高能环境	公用事业I	180	156.311	147.5341	26.1024	106	3.1769	139	2.1476	73	55.57	38	9.55	82	2.7421	132	0.0963
603589	口子窖	食品饮料I	105	375.6	375.6	25.8568	18	4.9043	49	8.5231	71	50.9	32	-23.27	97	1.2221	36	0.3436
603590	康辰药业	医药生物I	361	57.408	29.1965	26.6369	101	1.9598	60	6.0508	180	197.56	28	14.87	114	1.2081	97	0.2897
603595	东尼电子	电子I	309	34.4513	26.1014	86.0414	235	3.0839999999999996	101	3.3428	130	74.58	101	33.69	23	2.0986	239	0.0352
603596	伯特利	汽车I	192	127.7162	127.1113	26.34	75	4.5218	148	3.9488	130	32.42	151	-9.6	152	1.5362	74	0.1417
603598	引力传媒	传媒I	148	28.4154	28.1256	26.0342	35	6.0737	86	0.4624	5	70.62	30	-6.89	82	3.8406	137	0.0075
603599	广信股份	化工I	372	128.8091	127.9294	17.0488	77	2.1709	144	3.3648	212	51.57	179	15.69	54	1.3328	114	0.2073
603600	永艺股份	轻工制造I	137	31.8848	31.8848	12.3364	8	2.2041	52	0.7833	8	148.25	12	1.7	60	2.2342	120	0.0398
603601	再升科技	化工I	372	81.0133	81.0133	21.5556	126	4.2417	273	4.02	246	40.78	214	5.6	137	1.343	120	0.1691
603602	纵横通信	通信I	105	20.6498	20.6498	82.2403	66	2.9364	47	2.381	31	102.91	15	-111	100	2.0518	78	-0.0307
603605	珀莱雅	化工I	372	319.3737	318.6525	62.8469	285	12.7481	343	7.8864	310	48.88	190	6.08	135	1.3399	116	0.119
603606	东方电缆	电气设备I	221	128.7285	128.7285	11.8673	14	4.0341	153	2.2092	87	115.35	39	1.14	61	1.8844	125	0.1904
603607	京华激光	轻工制造I	137	26.7775	26.7775	23.9539	56	2.8819999999999997	78	3.554	97	35.8	101	23.17	12	1.2289	15	0.1258
603609	禾丰股份	农林牧渔I	83	100.0327	98.5791	8.1832	4	1.4213	7	0.3895	1	41.86	33	-8.8	58	1.5647	29	0.0473
603610	麒盛科技	轻工制造I	137	53.9601	31.3396	19.573	44	1.7802	31	2.2572	62	25.03	114	4.49	49	1.1804	10	0.1044
603611	诺力股份	机械设备I	415	34.9478	34.9478	14.3495	27	1.8174	77	0.7962	21	29.91	288	-5.26	187	3.0397	389	0.0497
603612	索通发展	有色金属I	124	71.2412	69.8285	22.951999999999998	21	1.8865	30	1.1194	31	43.34	86	-32.07	116	2.1323	93	0.0656
603613	国联股份	传媒I	148	300.9127	152.5089	88.0436	83	7.8636	94	1.443	21	155.16	11	1.7	54	1.5982	83	0.0125
603615	茶花股份	化工I	372	26.925	26.6244	70.7507	294	2.1523	138	3.4130000000000003	217	85.28	81	-3.59	229	1.1265	36	0.0376
603616	韩建河山	建筑材料I	71	15.5774	15.5774	36.1044	52	2.1045	37	1.4680000000000002	30	245.33	2	-44.52	63	2.7427	60	-0.0618
603617	君禾股份	机械设备I	415	19.6468	19.5117	17.4938	48	2.7772	182	2.4314	120	46.7	224	-5.44	191	1.8324	269	0.1038
603618	杭电股份	电气设备I	221	42.0844	42.0844	29.6362	89	1.5605	31	0.6836	11	35.36	153	-7.65	96	2.7583	198	0.0141
603628	清源股份	电气设备I	221	21.5481	21.5481	28.9887	87	2.2221	76	2.3332	90	12.81	192	-17.36	133	2.0141	142	0.0458
603629	利通电子	电子I	309	18.79	5.6370000000000005	38.6804	128	1.8503	23	1.0714	20	37.42	211	-11.8	238	2.219	252	0.0109
603630	拉芳家化	化工I	372	52.1621	51.6453	44.3483	253	2.8301	198	4.9133	271	46.53	198	-0.82	199	1.1175	31	0.0666
603633	徕木股份	电子I	309	23.3199	23.3199	49.5878	170	2.1419	36	3.9051	153	70.96	117	16.7	63	1.6276	161	0.0656
603636	南威软件	计算机I	257	53.4668	53.4668	21.5407	14	2.0574	36	3.4093	65	28.27	147	-274.52	251	1.6457	180	-0.1071
603637	镇海股份	建筑装饰I	133	17.180999999999997	17.1335	24.3107	69	2.1927	85	1.4571	74	90.08	25	19.76	11	1.7303	29	0.0281
603638	艾迪精密	机械设备I	415	352.5529	327.8477	56.3198	283	12.9004	358	12.735	343	134.19	50	0.56	150	1.5831	201	0.2179
603639	海利尔	化工I	372	65.1601	63.4449	14.3551	46	2.3151	154	1.8297	120	42.19	212	0.59	184	1.5241	179	0.1139
603648	畅联股份	交通运输I	116	30.1569	30.1569	25.2659	70	1.6899	67	1.8973	47	22.48	77	4.04	67	1.1674	5	0.1074
603650	彤程新材	化工I	372	177.3198	39.7669	36.0153	221	6.881	318	8.1964	312	25.72	276	9.53	92	1.9898	287	0.2095
